ST,INSTRUMENT_ID,QUESTION,ANSWER_ID,ANSWER_TEXT,ESTIMATE_PERCENTAGE,SE,Cluster
0,19,34,3,40,0.154,0.0134,0
0,19,34,4,65,0.35700000000000004,0.0177,0
0,19,34,5,80,0.133,0.0147,0
0,19,34,6,56,0.243,0.0123,0
0,19,34,7,125,0.064,0.0098,0
0,19,34,8,103,0.313,0.0168,0
0,20,36,2,13,0.032,0.0076,0
0,20,36,3,16,0.18,0.0168,0
0,20,36,4,98,0.479,0.0163,0
0,20,36,5,55,0.076,0.0098,0
0,20,36,6,157,0.013000000000000001,0.0043,0
0,20,36,7,139,0.145,0.0128,0
0,20,36,8,158,0.071,0.0073,0
0,2,40,1,78,0.22699999999999998,0.0254,2
0,2,40,2,96,0.504,0.0229,2
0,2,40,3,85,0.204,0.0129,2
0,2,40,4,97,0.057999999999999996,0.009300000000000001,2
0,3,12,1,0,0.043,0.0104,1
0,3,12,2,8,0.025,0.0075,1
0,3,12,3,3,0.028999999999999998,0.0105,1
0,3,12,4,5,0.07200000000000001,0.0123,1
0,3,12,5,2,0.222,0.0264,1
0,3,12,6,6,0.218,0.015,1
0,3,12,7,1,0.08,0.0121,1
0,3,12,8,4,0.132,0.0163,1
0,3,12,9,7,0.10800000000000001,0.0163,1
0,3,12,10,46,0.07200000000000001,0.0073,1
0,4,17,1,161,0.08900000000000001,0.0101,2
0,4,17,2,160,0.222,0.025099999999999997,2
0,4,17,3,101,0.6890000000000001,0.0308,2
0,5,14,4,103,0.983,0.0045000000000000005,1
0,6,18,1,161,0.075,0.0118,2
0,6,18,2,160,0.122,0.0154,2
0,6,18,3,101,0.8029999999999999,0.0197,2
0,7,20,1,161,0.085,0.0148,2
0,7,20,2,160,0.14300000000000002,0.0206,2
0,7,20,3,101,0.772,0.026699999999999998,2
0,8,25,1,159,0.152,0.0124,2
0,8,25,2,99,0.7070000000000001,0.0177,2
0,8,25,3,105,0.142,0.02,2
0,9,26,1,159,0.10400000000000001,0.0192,2
0,9,26,2,99,0.7509999999999999,0.0192,2
0,9,26,3,105,0.145,0.0202,2
0,10,22,1,159,0.32899999999999996,0.0305,2
0,10,22,2,99,0.289,0.0236,2
0,10,22,3,104,0.382,0.0318,2
0,11,21,1,45,0.42100000000000004,0.0218,2
0,11,21,2,52,0.185,0.0206,2
0,11,21,3,41,0.207,0.0197,1
0,11,21,4,42,0.071,0.01,1
0,11,21,5,130,0.11699999999999999,0.0116,2
0,11,21,6,39,0.25,0.0109,1
0,11,21,7,103,0.506,0.0177,2
0,12,29,1,25,0.179,0.021,2
0,12,29,3,28,0.293,0.0207,1
0,12,29,4,103,0.621,0.024399999999999998,2
0,13,10,1,12,0.055,0.0084,1
0,13,10,2,11,0.08199999999999999,0.014199999999999999,1
0,13,10,3,15,0.147,0.0179,1
0,13,10,4,10,0.249,0.0172,1
0,13,10,5,14,0.28300000000000003,0.0227,1
0,13,10,6,100,0.027999999999999997,0.0068000000000000005,1
0,13,10,7,46,0.156,0.0184,1
0,14,55,1,32,0.091,0.0113,0
0,14,55,2,129,0.155,0.0174,0
0,14,55,3,37,0.11,0.0158,0
0,14,55,4,66,0.055999999999999994,0.008100000000000001,0
0,14,55,5,69,0.046,0.0096,0
0,14,55,6,145,0.264,0.0175,0
0,14,55,7,147,0.36700000000000005,0.0368,0
0,15,2,1,75,0.013000000000000001,0.0029,1
0,15,2,2,93,0.047,0.006500000000000001,1
0,15,2,3,82,0.847,0.0137,1
0,15,2,4,89,0.067,0.0108,1
0,15,2,5,71,0.026000000000000002,0.0068000000000000005,1
0,16,0,1,74,0.025,0.0062,1
0,16,0,2,92,0.253,0.0181,2
0,16,0,3,81,0.521,0.026000000000000002,2
0,16,0,4,88,0.14300000000000002,0.0151,2
0,16,0,5,70,0.057999999999999996,0.0126,1
0,17,3,1,77,0.354,0.0204,2
0,17,3,2,95,0.405,0.028300000000000002,2
0,17,3,3,84,0.228,0.013600000000000001,2
0,18,35,1,19,0.139,0.0196,0
0,18,35,2,34,0.106,0.018600000000000002,0
0,18,35,3,33,0.191,0.013300000000000001,0
0,18,35,4,67,0.08900000000000001,0.013500000000000002,0
0,18,35,5,59,0.217,0.022000000000000002,0
0,18,35,6,61,0.153,0.0199,0
0,18,35,7,60,0.12,0.011699999999999999,0
0,18,35,8,103,0.5379999999999999,0.0311,0
0,19,32,1,159,0.382,0.0321,2
0,19,32,2,99,0.282,0.0246,0
0,19,32,3,107,0.336,0.021,0
0,20,34,1,109,0.128,0.0159,0
0,20,34,2,57,0.24600000000000002,0.0258,0
0,20,34,3,40,0.12300000000000001,0.0174,0
0,20,34,4,65,0.344,0.0194,0
0,20,34,5,56,0.39799999999999996,0.0199,0
0,20,34,6,87,0.182,0.023,0
0,20,34,7,31,0.057999999999999996,0.0095,0
0,20,34,8,58,0.024,0.0075,0
0,20,34,9,125,0.032,0.0084,0
0,20,34,10,103,0.324,0.022799999999999997,0
0,21,37,2,13,0.054000000000000006,0.0096,0
0,21,37,3,16,0.146,0.012199999999999999,0
0,21,37,4,98,0.315,0.0166,0
0,21,37,5,55,0.127,0.018000000000000002,0
0,21,37,7,139,0.152,0.0105,0
0,21,37,8,158,0.17600000000000002,0.012199999999999999,0
0,2,40,1,78,0.282,0.018500000000000003,2
0,2,40,2,96,0.433,0.0239,2
0,2,40,3,85,0.203,0.0163,2
0,2,40,4,97,0.064,0.0077,2
0,2,40,5,79,0.018000000000000002,0.0045000000000000005,1
0,3,12,1,0,0.042,0.0102,1
0,3,12,2,8,0.026000000000000002,0.0038,1
0,3,12,3,3,0.036000000000000004,0.0055000000000000005,1
0,3,12,4,5,0.084,0.0067,1
0,3,12,5,2,0.183,0.0179,1
0,3,12,6,6,0.168,0.016200000000000003,1
0,3,12,7,1,0.09699999999999999,0.0102,1
0,3,12,8,4,0.16,0.0187,1
0,3,12,9,7,0.115,0.0102,1
0,3,12,10,46,0.08800000000000001,0.013300000000000001,1
0,4,17,1,161,0.153,0.0163,2
0,4,17,2,160,0.16399999999999998,0.0143,2
0,4,17,3,101,0.684,0.0128,2
0,5,14,4,103,0.99,0.0034999999999999996,1
0,6,18,1,161,0.11199999999999999,0.0155,2
0,6,18,2,160,0.076,0.0092,2
0,6,18,3,101,0.812,0.0161,2
0,7,20,1,161,0.11699999999999999,0.016399999999999998,2
0,7,20,2,160,0.1,0.0104,2
0,7,20,3,101,0.7829999999999999,0.0147,2
0,8,26,1,159,0.04,0.009000000000000001,2
0,8,26,2,99,0.7859999999999999,0.0137,2
0,8,26,3,105,0.175,0.0091,2
0,9,25,1,159,0.059000000000000004,0.0097,2
0,9,25,2,99,0.775,0.0127,2
0,9,25,3,105,0.166,0.0095,2
0,10,21,1,45,0.37799999999999995,0.0191,2
0,10,21,2,52,0.16,0.0118,1
0,10,21,3,43,0.151,0.0139,1
0,10,21,4,44,0.057,0.0095,1
0,10,21,5,130,0.12,0.0167,2
0,10,21,6,39,0.214,0.0148,1
0,10,21,7,103,0.5670000000000001,0.0204,2
0,11,30,1,26,0.204,0.0141,1
0,11,30,5,128,0.02,0.0049,0
0,11,30,6,126,0.049,0.0058,0
0,11,30,8,27,0.11699999999999999,0.0101,1
0,11,30,9,103,0.685,0.0191,0
0,12,11,1,113,0.027999999999999997,0.0067,2
0,12,11,2,114,0.099,0.0118,2
0,12,11,3,102,0.517,0.0176,2
0,12,11,4,112,0.27399999999999997,0.0138,2
0,12,11,5,111,0.081,0.0129,2
0,13,43,1,161,0.032,0.0060999999999999995,0
0,13,43,2,160,0.064,0.011899999999999999,0
0,13,43,3,101,0.758,0.0227,0
0,13,43,4,106,0.145,0.0172,0
0,14,51,1,32,0.105,0.013999999999999999,0
0,14,51,2,129,0.20199999999999999,0.010700000000000001,0
0,14,51,3,37,0.11699999999999999,0.011000000000000001,0
0,14,51,4,66,0.042,0.0116,0
0,14,51,5,69,0.08,0.013300000000000001,0
0,14,51,6,144,0.244,0.0215,0
0,14,51,7,146,0.33899999999999997,0.019799999999999998,0
0,15,42,1,122,0.307,0.016200000000000003,0
0,15,42,2,123,0.402,0.0322,2
0,15,42,3,121,0.348,0.023,0
0,15,42,4,47,0.125,0.0076,0
0,15,42,5,119,0.057999999999999996,0.011000000000000001,0
0,15,42,6,48,0.063,0.0060999999999999995,0
0,15,42,7,131,0.045,0.008,0
0,15,42,9,116,0.018000000000000002,0.006500000000000001,0
0,15,42,10,136,0.042,0.0072,0
0,15,42,11,30,0.047,0.0066,0
0,15,42,12,118,0.069,0.011200000000000002,0
0,15,42,13,49,0.038,0.0078000000000000005,0
0,15,42,14,117,0.015,0.0022,0
0,15,42,15,154,0.38,0.0275,0
0,16,41,1,120,0.45899999999999996,0.0248,0
0,16,41,2,121,0.37200000000000005,0.0263,0
0,16,41,3,47,0.08,0.008100000000000001,0
0,16,41,4,119,0.048,0.0095,0
0,16,41,5,48,0.032,0.0049,0
0,16,41,6,131,0.025,0.0060999999999999995,0
0,16,41,8,116,0.019,0.0039000000000000003,0
0,16,41,9,136,0.040999999999999995,0.0088,0
0,16,41,10,30,0.035,0.0068000000000000005,0
0,16,41,11,118,0.07400000000000001,0.0118,0
0,16,41,12,49,0.027000000000000003,0.0052,0
0,16,41,13,117,0.019,0.0046,0
0,16,41,14,152,0.413,0.0245,0
0,17,32,1,159,0.359,0.0253,2
0,17,32,2,99,0.301,0.0138,0
0,17,32,3,107,0.341,0.020099999999999996,0
0,18,34,1,109,0.142,0.0191,0
0,18,34,2,57,0.154,0.0116,0
0,18,34,3,40,0.11599999999999999,0.0115,0
0,18,34,4,65,0.32899999999999996,0.0292,0
0,18,34,5,80,0.057,0.0077,0
0,18,34,6,56,0.36,0.0181,0
0,18,34,7,87,0.155,0.0166,0
0,18,34,8,31,0.028999999999999998,0.0059,0
0,18,34,9,125,0.019,0.0076,0
0,18,34,10,103,0.369,0.026099999999999998,0
0,19,37,1,9,0.013000000000000001,0.0023,0
0,19,37,2,13,0.040999999999999995,0.0064,0
0,19,37,3,16,0.13,0.0085,0
0,19,37,4,98,0.358,0.0349,0
0,19,37,5,55,0.09300000000000001,0.015700000000000002,0
0,19,37,6,157,0.021,0.0069,0
0,19,37,7,139,0.151,0.0159,0
0,19,37,8,158,0.192,0.0124,0
0,2,40,1,78,0.254,0.0189,2
0,2,40,2,96,0.424,0.0176,2
0,2,40,3,85,0.242,0.0141,2
0,2,40,4,97,0.07,0.0121,2
0,2,40,5,79,0.01,0.0034999999999999996,1
0,3,12,1,0,0.054000000000000006,0.0113,1
0,3,12,2,8,0.024,0.0085,1
0,3,12,3,3,0.028999999999999998,0.0040999999999999995,1
0,3,12,4,5,0.09300000000000001,0.011000000000000001,1
0,3,12,5,2,0.18600000000000003,0.0148,1
0,3,12,6,6,0.171,0.0152,1
0,3,12,7,1,0.096,0.0138,1
0,3,12,8,4,0.145,0.0118,1
0,3,12,9,7,0.121,0.0102,1
0,3,12,10,46,0.081,0.0116,1
0,4,17,1,161,0.099,0.013999999999999999,2
0,4,17,2,160,0.204,0.0271,2
0,4,17,3,101,0.6970000000000001,0.0235,2
0,5,14,4,103,0.982,0.0059,2
0,6,18,1,161,0.071,0.0128,2
0,6,18,2,160,0.086,0.011899999999999999,2
0,6,18,3,101,0.8440000000000001,0.019299999999999998,2
0,7,20,1,161,0.079,0.0147,2
0,7,20,2,160,0.128,0.0125,2
0,7,20,3,101,0.7929999999999999,0.0182,2
0,8,25,1,159,0.087,0.0103,2
0,8,25,2,99,0.7440000000000001,0.02,2
0,8,25,3,105,0.168,0.018799999999999997,2
0,9,26,1,159,0.059000000000000004,0.011000000000000001,2
0,9,26,2,99,0.78,0.0169,2
0,9,26,3,105,0.161,0.0168,2
0,10,22,1,159,0.32,0.014499999999999999,2
0,10,22,2,99,0.307,0.0174,2
0,10,22,3,104,0.374,0.0088,2
0,11,21,1,45,0.43,0.0161,2
0,11,21,2,52,0.188,0.0182,2
0,11,21,3,41,0.215,0.0182,1
0,11,21,4,42,0.09,0.0146,1
0,11,21,5,130,0.115,0.018000000000000002,2
0,11,21,6,39,0.223,0.0111,1
0,11,21,7,103,0.496,0.016399999999999998,2
0,12,29,1,25,0.161,0.0147,1
0,12,29,3,28,0.28800000000000003,0.015600000000000001,1
0,12,29,4,103,0.626,0.0183,2
0,13,10,1,12,0.07,0.011000000000000001,1
0,13,10,2,11,0.08800000000000001,0.0121,1
0,13,10,3,15,0.15,0.0109,1
0,13,10,4,10,0.218,0.014199999999999999,1
0,13,10,5,14,0.299,0.0231,1
0,13,10,6,100,0.035,0.0070999999999999995,1
0,13,10,7,46,0.141,0.0104,1
0,14,55,1,32,0.09,0.0079,0
0,14,55,2,129,0.196,0.0086,0
0,14,55,3,37,0.10099999999999999,0.0104,0
0,14,55,4,66,0.028999999999999998,0.004,0
0,14,55,5,69,0.023,0.0051,0
0,14,55,6,145,0.273,0.02,0
0,14,55,7,147,0.374,0.0232,0
0,15,2,1,75,0.012,0.0043,1
0,15,2,2,93,0.061,0.0109,2
0,15,2,3,82,0.8170000000000001,0.0125,1
0,15,2,4,89,0.07,0.0113,1
0,15,2,5,71,0.04,0.009300000000000001,1
0,16,0,1,74,0.05,0.005699999999999999,1
0,16,0,2,92,0.301,0.028300000000000002,2
0,16,0,3,81,0.457,0.020099999999999996,2
0,16,0,4,88,0.155,0.018799999999999997,2
0,16,0,5,70,0.037000000000000005,0.0058,1
0,17,3,1,77,0.39299999999999996,0.017,2
0,17,3,2,95,0.371,0.0199,2
0,17,3,3,84,0.23,0.015300000000000001,2
0,18,35,1,19,0.126,0.011399999999999999,0
0,18,35,2,34,0.11599999999999999,0.0116,0
0,18,35,3,33,0.198,0.0126,0
0,18,35,4,67,0.124,0.016200000000000003,0
0,18,35,5,59,0.191,0.020499999999999997,0
0,18,35,6,61,0.133,0.0089,0
0,18,35,7,60,0.11699999999999999,0.0121,0
0,18,35,8,103,0.5329999999999999,0.0203,0
0,19,32,1,159,0.361,0.023700000000000002,2
0,19,32,2,99,0.298,0.0285,0
0,19,32,3,107,0.341,0.0286,0
0,20,34,1,109,0.111,0.013999999999999999,0
0,20,34,2,57,0.217,0.015300000000000001,0
0,20,34,3,40,0.09699999999999999,0.0103,0
0,20,34,4,65,0.27699999999999997,0.0232,0
0,20,34,5,56,0.406,0.0177,0
0,20,34,6,87,0.154,0.0121,0
0,20,34,7,31,0.059000000000000004,0.0087,0
0,20,34,8,58,0.017,0.0058,0
0,20,34,9,125,0.033,0.0095,0
0,20,34,10,103,0.34700000000000003,0.0128,0
0,21,37,2,13,0.047,0.0097,0
0,21,37,3,16,0.073,0.0155,0
0,21,37,4,98,0.336,0.0192,0
0,21,37,5,55,0.124,0.0165,0
0,21,37,6,157,0.019,0.0060999999999999995,0
0,21,37,7,139,0.17600000000000002,0.0144,0
0,21,37,8,158,0.217,0.0248,0
0,2,40,1,78,0.3,0.013999999999999999,2
0,2,40,2,96,0.456,0.0231,2
0,2,40,3,85,0.16899999999999998,0.0138,2
0,2,40,4,97,0.065,0.0063,2
0,2,40,5,79,0.009000000000000001,0.0034999999999999996,1
0,3,12,1,0,0.057999999999999996,0.0083,1
0,3,12,2,8,0.036000000000000004,0.0062,1
0,3,12,3,3,0.040999999999999995,0.006999999999999999,1
0,3,12,4,5,0.096,0.0123,1
0,3,12,5,2,0.20199999999999999,0.0171,1
0,3,12,6,6,0.155,0.0096,1
0,3,12,7,1,0.12,0.013500000000000002,1
0,3,12,8,4,0.106,0.0098,1
0,3,12,9,7,0.11199999999999999,0.014199999999999999,1
0,3,12,10,46,0.075,0.0074,1
0,4,17,1,161,0.152,0.0148,2
0,4,17,2,160,0.195,0.0116,2
0,4,17,3,101,0.653,0.0177,2
0,5,14,4,103,0.9790000000000001,0.0034000000000000002,1
0,6,18,1,161,0.09300000000000001,0.0111,2
0,6,18,2,160,0.064,0.009399999999999999,2
0,6,18,3,101,0.843,0.0147,2
0,7,20,1,161,0.08800000000000001,0.0076,2
0,7,20,2,160,0.109,0.009899999999999999,2
0,7,20,3,101,0.8029999999999999,0.0111,2
0,8,26,1,159,0.062,0.0087,2
0,8,26,2,99,0.7440000000000001,0.0166,2
0,8,26,3,105,0.19399999999999998,0.013300000000000001,2
0,9,25,1,159,0.026000000000000002,0.0045000000000000005,2
0,9,25,2,99,0.792,0.0106,2
0,9,25,3,105,0.182,0.01,2
0,10,21,1,45,0.25,0.0177,2
0,10,21,2,52,0.095,0.0109,1
0,10,21,3,43,0.09300000000000001,0.009899999999999999,1
0,10,21,4,44,0.027999999999999997,0.005,1
0,10,21,5,130,0.067,0.0095,2
0,10,21,6,39,0.174,0.0088,1
0,10,21,7,103,0.659,0.0163,2
0,11,30,1,26,0.139,0.005699999999999999,1
0,11,30,2,17,0.024,0.005,1
0,11,30,4,22,0.040999999999999995,0.0086,1
0,11,30,5,128,0.06,0.011000000000000001,2
0,11,30,6,126,0.127,0.0109,0
0,11,30,7,23,0.018000000000000002,0.0042,1
0,11,30,8,27,0.1,0.0118,1
0,11,30,9,103,0.662,0.0255,0
0,12,11,1,113,0.013000000000000001,0.0038,2
0,12,11,2,114,0.076,0.0078000000000000005,2
0,12,11,3,102,0.469,0.0246,2
0,12,11,4,112,0.313,0.023799999999999998,2
0,12,11,5,111,0.13,0.0132,2
0,13,43,1,161,0.026000000000000002,0.0046,0
0,13,43,2,160,0.061,0.0078000000000000005,0
0,13,43,3,101,0.7509999999999999,0.0158,0
0,13,43,4,106,0.163,0.0159,0
0,14,51,1,32,0.121,0.013500000000000002,0
0,14,51,2,129,0.223,0.0143,0
0,14,51,3,37,0.132,0.0103,0
0,14,51,4,66,0.028999999999999998,0.0055000000000000005,0
0,14,51,5,69,0.08,0.0073,0
0,14,51,6,144,0.21,0.0148,0
0,14,51,7,146,0.35600000000000004,0.018000000000000002,0
0,15,42,1,122,0.23399999999999999,0.018600000000000002,0
0,15,42,2,123,0.41,0.0089,0
0,15,42,3,121,0.275,0.0131,0
0,15,42,4,47,0.10400000000000001,0.0086,0
0,15,42,5,119,0.066,0.0079,0
0,15,42,6,48,0.044000000000000004,0.0059,0
0,15,42,7,116,0.019,0.006,0
0,15,42,8,136,0.043,0.0049,0
0,15,42,9,30,0.034,0.0066,0
0,15,42,10,118,0.064,0.009899999999999999,0
0,15,42,11,49,0.025,0.0048,0
0,15,42,12,117,0.016,0.004699999999999999,0
0,15,42,13,153,0.397,0.0116,0
0,16,41,1,120,0.444,0.013000000000000001,0
0,16,41,2,121,0.255,0.013300000000000001,0
0,16,41,3,47,0.073,0.0066,0
0,16,41,4,119,0.043,0.0059,0
0,16,41,5,48,0.017,0.0036,0
0,16,41,6,116,0.011000000000000001,0.0043,0
0,16,41,7,136,0.03,0.0051,0
0,16,41,8,30,0.027999999999999997,0.0063,0
0,16,41,9,118,0.06,0.0121,0
0,16,41,10,49,0.019,0.005,0
0,16,41,11,117,0.013999999999999999,0.0038,0
0,16,41,12,151,0.436,0.0155,0
0,17,32,1,159,0.299,0.015700000000000002,2
0,17,32,2,99,0.368,0.015600000000000001,0
0,17,32,3,107,0.33299999999999996,0.028300000000000002,0
0,18,34,1,109,0.187,0.0115,0
0,18,34,2,57,0.11800000000000001,0.010700000000000001,0
0,18,34,3,40,0.13,0.009899999999999999,0
0,18,34,4,65,0.332,0.0235,0
0,18,34,5,80,0.105,0.011699999999999999,0
0,18,34,6,56,0.317,0.0194,0
0,18,34,7,87,0.145,0.0143,0
0,18,34,8,31,0.06,0.0069,0
0,18,34,9,125,0.028999999999999998,0.0059,0
0,18,34,10,103,0.332,0.0203,0
0,19,37,2,13,0.04,0.0055000000000000005,0
0,19,37,3,16,0.18,0.0127,0
0,19,37,4,98,0.424,0.0105,0
0,19,37,5,55,0.078,0.0086,0
0,19,37,6,157,0.02,0.004699999999999999,0
0,19,37,7,139,0.141,0.0128,0
0,19,37,8,158,0.113,0.0109,0
0,2,40,1,78,0.235,0.016200000000000003,2
0,2,40,2,96,0.479,0.016200000000000003,2
0,2,40,3,85,0.214,0.0129,2
0,2,40,4,97,0.066,0.008100000000000001,2
0,3,12,1,0,0.033,0.0060999999999999995,1
0,3,12,2,8,0.022000000000000002,0.0062,1
0,3,12,3,3,0.033,0.006500000000000001,1
0,3,12,4,5,0.098,0.0147,1
0,3,12,5,2,0.156,0.0121,1
0,3,12,6,6,0.19,0.01,1
0,3,12,7,1,0.09699999999999999,0.015600000000000001,1
0,3,12,8,4,0.14400000000000002,0.0169,1
0,3,12,9,7,0.136,0.0134,1
0,3,12,10,46,0.09,0.0078000000000000005,1
0,4,17,1,161,0.062,0.0101,2
0,4,17,2,160,0.267,0.022099999999999998,2
0,4,17,3,101,0.6709999999999999,0.0217,2
0,5,14,3,124,0.016,0.0054,2
0,5,14,4,103,0.972,0.0077,2
0,6,18,1,161,0.07,0.0088,2
0,6,18,2,160,0.1,0.0102,2
0,6,18,3,101,0.83,0.0079,2
0,7,20,1,161,0.064,0.0095,2
0,7,20,2,160,0.187,0.0128,2
0,7,20,3,101,0.7490000000000001,0.0097,2
0,8,25,1,159,0.14,0.009399999999999999,2
0,8,25,2,99,0.6970000000000001,0.0141,2
0,8,25,3,105,0.163,0.011000000000000001,2
0,9,26,1,159,0.114,0.0138,2
0,9,26,2,99,0.722,0.013000000000000001,2
0,9,26,3,105,0.16399999999999998,0.0095,2
0,10,22,1,159,0.32799999999999996,0.0123,2
0,10,22,2,99,0.252,0.0126,2
0,10,22,3,104,0.42,0.0088,2
0,11,21,1,45,0.414,0.022400000000000003,2
0,11,21,2,52,0.191,0.0121,1
0,11,21,3,41,0.209,0.0213,1
0,11,21,4,42,0.09,0.0147,1
0,11,21,5,130,0.13699999999999998,0.009899999999999999,2
0,11,21,6,39,0.247,0.0096,1
0,11,21,7,103,0.519,0.0245,2
0,12,10,1,12,0.057,0.0069,1
0,12,10,2,11,0.091,0.0073,1
0,12,10,3,15,0.146,0.0106,1
0,12,10,4,10,0.19699999999999998,0.0194,1
0,12,10,5,14,0.303,0.0149,1
0,12,10,6,100,0.043,0.0059,1
0,12,10,7,46,0.162,0.0126,1
0,13,54,2,94,0.085,0.0096,0
0,13,54,3,83,0.593,0.018799999999999997,0
0,13,54,4,90,0.21899999999999997,0.0222,0
0,13,54,5,72,0.096,0.0118,0
0,14,7,1,75,0.094,0.011200000000000002,2
0,14,7,2,93,0.08800000000000001,0.0054,1
0,14,7,3,82,0.723,0.0177,2
0,14,7,4,89,0.062,0.009899999999999999,1
0,14,7,5,71,0.034,0.0053,1
0,15,5,1,74,0.045,0.0063,1
0,15,5,2,92,0.254,0.0146,2
0,15,5,3,81,0.384,0.0223,2
0,15,5,4,88,0.218,0.0086,1
0,15,5,5,70,0.098,0.0116,1
0,16,8,1,77,0.327,0.0131,2
0,16,8,2,95,0.415,0.017,2
0,16,8,3,84,0.233,0.022799999999999997,2
0,16,8,4,91,0.015,0.0069,1
0,17,4,1,20,0.26,0.0147,1
0,17,4,2,36,0.212,0.0177,1
0,17,4,3,35,0.27699999999999997,0.0172,1
0,17,4,4,68,0.14,0.0052,1
0,17,4,5,62,0.16,0.0092,1
0,17,4,6,64,0.10800000000000001,0.0147,1
0,17,4,7,63,0.109,0.0127,1
0,17,4,8,148,0.493,0.0253,2
0,18,41,1,121,0.575,0.022400000000000003,0
0,18,41,2,47,0.12,0.015300000000000001,0
0,18,41,5,116,0.052000000000000005,0.0063,0
0,18,41,6,117,0.038,0.0095,0
0,18,41,7,152,0.39799999999999996,0.0236,0
0,19,32,1,159,0.331,0.0139,0
0,19,32,2,99,0.302,0.0148,0
0,19,32,3,107,0.368,0.0146,0
0,20,34,1,109,0.162,0.0138,0
0,20,34,2,57,0.21600000000000003,0.020499999999999997,0
0,20,34,3,40,0.109,0.0118,0
0,20,34,4,65,0.292,0.026600000000000002,0
0,20,34,5,56,0.396,0.0147,0
0,20,34,6,87,0.165,0.006999999999999999,0
0,20,34,7,31,0.078,0.0078000000000000005,0
0,20,34,8,58,0.037000000000000005,0.0045000000000000005,0
0,20,34,9,125,0.024,0.0063,0
0,20,34,10,103,0.33899999999999997,0.0171,0
0,21,37,2,13,0.025,0.0064,0
0,21,37,3,16,0.094,0.0116,0
0,21,37,4,98,0.387,0.0189,0
0,21,37,5,55,0.126,0.017,0
0,21,37,7,139,0.17800000000000002,0.0139,0
0,21,37,8,158,0.17300000000000001,0.0102,0
0,2,40,1,78,0.363,0.0202,2
0,2,40,2,96,0.40700000000000003,0.0169,2
0,2,40,3,85,0.17600000000000002,0.0151,2
0,2,40,4,97,0.04,0.009399999999999999,2
0,2,40,5,79,0.013999999999999999,0.0052,1
0,3,12,1,0,0.087,0.01,1
0,3,12,2,8,0.023,0.0062,1
0,3,12,3,3,0.03,0.0059,1
0,3,12,4,5,0.10300000000000001,0.013999999999999999,1
0,3,12,5,2,0.16899999999999998,0.0143,1
0,3,12,6,6,0.158,0.0109,1
0,3,12,7,1,0.105,0.017,1
0,3,12,8,4,0.11900000000000001,0.0109,1
0,3,12,9,7,0.11900000000000001,0.0152,1
0,3,12,10,46,0.087,0.0105,1
0,4,17,1,161,0.067,0.012,2
0,4,17,2,160,0.324,0.0175,2
0,4,17,3,101,0.61,0.0192,2
0,5,14,2,137,0.021,0.006999999999999999,2
0,5,14,3,124,0.02,0.0072,2
0,5,14,4,103,0.955,0.0121,2
0,6,18,1,161,0.053,0.0072,2
0,6,18,2,160,0.125,0.0116,2
0,6,18,3,101,0.823,0.0146,2
0,7,24,1,159,0.055,0.0104,2
0,7,24,2,99,0.38799999999999996,0.016399999999999998,2
0,7,24,3,141,0.557,0.0144,2
0,8,20,1,161,0.052000000000000005,0.0051,2
0,8,20,2,160,0.171,0.0239,2
0,8,20,3,101,0.777,0.0225,2
0,9,19,1,161,0.035,0.005699999999999999,2
0,9,19,2,160,0.019,0.0053,2
0,9,19,3,101,0.409,0.0178,2
0,9,19,4,142,0.5379999999999999,0.0165,2
0,10,21,1,45,0.222,0.014499999999999999,1
0,10,21,2,52,0.075,0.0084,1
0,10,21,3,41,0.107,0.0159,1
0,10,21,4,42,0.036000000000000004,0.009399999999999999,1
0,10,21,5,130,0.057,0.0084,2
0,10,21,6,39,0.139,0.0106,1
0,10,21,7,103,0.703,0.0179,2
0,11,30,1,18,0.079,0.01,1
0,11,30,2,26,0.10400000000000001,0.0089,1
0,11,30,3,17,0.033,0.006,1
0,11,30,4,128,0.09699999999999999,0.005699999999999999,2
0,11,30,5,127,0.204,0.0109,2
0,11,30,6,24,0.059000000000000004,0.0098,1
0,11,30,7,27,0.11699999999999999,0.0189,1
0,11,30,8,103,0.626,0.0126,0
0,12,11,1,113,0.015,0.0031,2
0,12,11,2,114,0.044000000000000004,0.0067,2
0,12,11,3,102,0.425,0.0155,2
0,12,11,4,112,0.331,0.011899999999999999,2
0,12,11,5,111,0.185,0.0134,2
0,13,9,1,12,0.049,0.011899999999999999,1
0,13,9,2,11,0.1,0.0173,1
0,13,9,3,15,0.14800000000000002,0.0132,1
0,13,9,4,10,0.237,0.0126,1
0,13,9,5,14,0.259,0.015,1
0,13,9,6,100,0.044000000000000004,0.008199999999999999,1
0,13,9,7,46,0.162,0.0169,1
0,14,46,1,159,0.026000000000000002,0.0051,0
0,14,46,2,99,0.9740000000000001,0.0051,0
0,15,48,1,159,0.091,0.0125,0
0,15,48,2,99,0.909,0.0125,0
0,16,50,1,120,0.7440000000000001,0.016200000000000003,0
0,16,50,2,47,0.228,0.0167,0
0,16,50,3,134,0.146,0.0154,0
0,16,50,5,38,0.022000000000000002,0.004,0
0,16,50,6,51,0.027999999999999997,0.0072,0
0,16,50,8,116,0.013999999999999999,0.0033,0
0,16,50,9,136,0.036000000000000004,0.0045000000000000005,0
0,16,50,10,29,0.084,0.010700000000000001,0
0,16,50,11,133,0.11,0.0125,0
